code,name,price,market_cap,roe,change_5d,change_20d,trend,ma20,ma60,score
sz.002737,葵花药业,14.77,86.2568,12.32,-0.13522650439485853,-3.7785016286644955,震荡,14.9815,14.938166666666664,60
sz.002831,裕同科技,28.51,262.43839885,12.5,0.07020007020008118,-0.14010507880910383,震荡,28.768,28.351,60
sh.688766,普冉股份,127.21,188.33326265,14.06,-0.7025212707829364,-0.6637513665469378,震荡,127.17,130.0656666666667,60
sh.688677,海泰新光,43.16,51.7389132,10.45,1.409774436090212,-1.3936486177747465,震荡,43.15049999999999,46.4335,60
sh.600461,洪城环境,9.27,119.041185,13.63,-1.592356687898093,-4.62962962962964,震荡,9.536000000000003,9.449999999999998,60
sz.002351,漫步者,12.06,107.2263042,16.8,-0.49504950495048455,-1.5510204081632613,下降,12.1855,12.568666666666664,60
sz.300528,幸福蓝海,20.79,77.46521443,12.42,4.735516372795958,-1.5158692562766476,震荡,19.913000000000004,21.500999999999994,60
sh.600559,老白干酒,16.04,146.72549002,15.56,-0.4962779156327658,-0.4962779156327658,下降,16.155500000000004,16.511833333333335,60
sz.001323,慕思股份,25.96,112.94696633,16.68,-1.1800532927293443,-1.4426727410782043,下降,26.040499999999998,26.819000000000003,60
sz.003013,地铁设计,14.17,57.85992145,19.25,-0.14094432699083562,-2.4104683195592265,下降,14.214500000000001,15.070833333333331,60
sh.603235,天新药业,26.97,118.069266,14.8,0.40953090096798006,-4.429482636428066,震荡,27.354000000000003,27.34416666666667,60
sz.002749,国光股份,13.33,62.16559472,19.44,-4.444444444444439,-4.444444444444439,下降,13.767999999999997,14.101666666666665,60
sz.002039,黔源电力,18.17,77.68731149,11.89,1.056729699666303,-0.8187772925764114,震荡,18.302500000000002,18.155166666666673,60
sh.600012,皖通高速,14.82,253.21331795,12.84,0.2028397565922998,-0.4032258064516162,震荡,14.7165,15.010833333333336,60
sz.301551,无线传媒,31.55,126.203155,12.44,0.8309364014062052,-5.680119581464879,下降,32.217999999999996,35.16483333333334,60
sz.000543,皖能电力,7.95,180.21563481,13.07,-3.636363636363634,-3.166869671132773,震荡,8.333000000000002,8.180666666666665,60
sh.688777,中控技术,49.34,390.37291262,11.14,1.1480114801148058,-3.538611925708691,震荡,48.757000000000005,50.492666666666665,60
sz.000729,燕京啤酒,11.23,316.52196799,11.62,-0.26642984014209026,-8.026208026208028,下降,11.735499999999998,11.932999999999998,60
sz.002832,比音勒芬,14.96,85.37777977,15.65,-0.795755968169756,-2.47718383311603,下降,15.111,15.624666666666668,60
sz.300811,铂科新材,71.31,206.65658252,18.0,-1.273708985186213,-0.8481646273637367,下降,72.011,74.00116666666666,60
sh.600757,长江传媒,8.88,107.77214424,10.17,2.3041474654378002,-3.89610389610389,震荡,8.877999999999998,8.881499999999999,60
sz.001388,信通电子,42.94,66.9864,18.26,-1.3100436681222716,-1.7391304347826202,下降,43.209,44.26283333333334,60
sz.001286,陕西能源,9.31,349.125,12.57,-2.5130890052356043,-5.864509605662286,下降,9.7995,9.803499999999996,60
sz.002422,科伦药业,29.35,469.02866468,13.51,1.3117017604418453,-8.252578930915902,下降,30.28000000000001,32.76633333333333,60
sz.301602,超研股份,21.54,92.26220403,18.26,-0.7373271889400929,-2.357207615593833,下降,21.8675,23.24083333333333,60
sz.002444,巨星科技,34.02,406.36147752,14.53,2.7173913043478435,-4.83916083916083,震荡,34.6865,32.39383333333333,60
sh.603899,晨光股份,27.06,249.21458402,16.64,-1.9565217391304444,-1.7785843920145261,下降,27.609499999999997,27.88816666666666,60
sh.600129,太极集团,18.05,99.53098239,14.2,0.9507829977628732,-1.0416666666666543,震荡,18.048000000000002,19.56783333333333,60
sz.300577,开润股份,21.37,51.25300598,19.06,1.4719848053181495,-3.2155797101449153,下降,21.732,23.125666666666657,60
sz.002003,伟星股份,10.6,126.02230322,16.02,-0.18832391713747246,-0.3759398496240688,下降,10.658499999999998,10.792666666666669,60
sh.603565,中谷物流,10.04,210.84633554,17.26,-1.472031403336608,-3.5542747358309414,下降,10.4005,10.639333333333331,60
sh.688663,新风光,38.77,54.81400688,13.15,-1.848101265822777,-5.115026921194313,下降,39.73049999999999,41.448,60
sh.600502,安徽建工,4.69,80.50544169,10.41,0.8602150537634415,-1.4705882352941049,震荡,4.666000000000001,4.751499999999998,60
sz.002088,鲁阳节能,10.47,53.72393475,17.05,-0.9460737937559095,-1.966292134831452,下降,10.643999999999998,11.417166666666667,60
sh.600983,惠而浦,9.56,73.2715684,11.47,0.0,-5.158730158730155,下降,9.631499999999999,10.076666666666664,60
sz.000682,东方电子,11.86,159.01022303,14.05,0.5084745762711755,-1.0016694490818112,震荡,11.852500000000001,11.972333333333331,60
sh.600582,天地科技,5.83,241.2797324,11.12,0.5172413793103492,-0.8503401360544187,震荡,5.797499999999999,5.965833333333332,60
sz.301629,矽电股份,218.2,91.04891187,13.69,-2.6110243249274814,-4.0836959866367835,震荡,227.19400000000002,211.13950000000003,60
sh.601918,新集能源,6.61,171.23481298,16.46,-1.1958146487294479,-4.063860667634243,下降,6.751500000000002,7.009833333333333,60
sz.003010,若羽臣,34.97,108.77749876,10.3,-3.7964236588720843,1.3035921205098369,下降,35.514,37.35633333333332,55
unknown.920394,民士达,40.92,59.8455,14.79,3.0990173847316806,10.594594594594598,震荡,38.467999999999996,38.7985,55
sz.300260,新莱应材,56.89,232.00126121,12.05,3.3799745593312727,16.339468302658492,震荡,54.456,55.19116666666666,55
sz.301280,珠城科技,53.26,72.84910256,10.65,5.111505821985388,11.027725661872003,震荡,49.963,50.47383333333334,55
sh.603090,宏盛股份,55.45,55.45,10.85,-4.5117961081453375,18.104366347177848,震荡,55.4855,50.346999999999994,55
sz.001382,新亚电缆,20.5,84.46,11.75,-1.2048192771084338,1.7369727047146473,下降,20.594,20.953666666666667,55
sh.600506,统一股份,26.21,50.3281626,10.66,-0.9822440498677674,11.484474691620584,震荡,24.698500000000003,25.206166666666665,55
sh.603833,欧派家居,52.09,317.30772842,13.99,-2.3617619493908117,2.53937007874017,下降,52.3495,52.87516666666667,55
sz.002987,京北方,21.53,186.76417073,11.68,3.509615384615387,13.614775725593677,震荡,19.964,19.9965,55
unknown.920576,天力复合,70.62,76.94049,13.0,-6.944261431018574,50.89743589743592,震荡,75.00899999999999,44.94883333333333,55
sh.605378,野马电池,22.48,58.75067072,12.21,-2.726092600605794,1.1701170117011772,下降,22.721000000000007,23.855500000000003,55
sz.003033,征和工业,78.61,64.263675,10.8,7.288112460761571,26.281124497991964,震荡,69.00649999999999,69.51416666666667,55
sh.688575,亚辉龙,14.2,81.1371386,11.35,0.0,0.6378454996456404,下降,14.266,14.705499999999999,55
sh.603181,皇马科技,14.29,84.12523,13.66,-1.2439530062197752,1.4914772727272663,下降,14.348500000000001,15.53233333333333,55
sz.002180,纳思达,20.22,287.50391823,10.89,2.0696617869762757,10.85526315789474,震荡,19.341500000000003,19.98733333333333,55
sz.002782,可立克,18.16,90.06706476,12.15,-2.1024258760107846,1.9651880965749662,下降,18.330000000000002,18.505333333333336,55
sz.000422,湖北宜化,14.21,154.64009935,14.45,0.0,0.9232954545454601,下降,14.233999999999998,14.421999999999999,55
sh.600008,首创环保,3.0,220.21772031,11.77,-0.3322259136212554,1.0101010101010035,下降,3.0104999999999995,3.1135,55
sz.300833,浩洋股份,40.68,51.4563354,12.79,-1.8102824040550327,0.24642681123706608,下降,41.794,41.855499999999985,55
sz.300997,欢乐家,26.15,114.39931371,12.11,-3.8602941176470615,13.350671868227126,震荡,28.034499999999998,23.550500000000003,55
sh.688016,心脉医疗,91.66,112.98205644,14.38,-0.940235599265108,1.5173330379886922,下降,92.2105,96.15450000000001,55
sh.603368,柳药集团,17.82,70.77549887,11.62,0.3378378378378306,0.16863406408095077,下降,17.903999999999996,18.354833333333332,55
sz.000550,江铃汽车,18.6,160.557804,14.2,-1.326259946949602,4.318564217610786,下降,18.61,19.224999999999998,55
sh.603612,索通发展,23.5,117.05454787,12.05,-1.550062840385425,0.7286755250750181,下降,23.5805,24.619666666666664,55
sh.603163,圣晖集成,68.6,68.6,10.56,-8.16599732262384,14.447781114447775,震荡,70.301,56.079833333333326,55
sh.603193,润本股份,24.23,98.03295998,14.91,-0.2059308072487673,0.7903494176372766,下降,24.439,25.343666666666667,55
sz.001359,平安电工,71.0,131.70724715,13.87,-2.0419426048565175,10.9375,震荡,71.27550000000001,58.94816666666667,55
sh.688588,凌志软件,14.31,57.24143143,10.06,1.1307420494699656,0.1399580125962306,下降,14.407999999999998,15.56333333333333,55
sz.002818,富森美,11.11,83.15378823,11.78,0.1803426510369664,0.36133694670279265,下降,11.187000000000001,11.324166666666665,55
sz.300001,特锐德,25.68,271.0620847,13.16,-1.3066871637202149,1.0228166797796931,下降,25.912500000000005,27.20866666666667,55
sh.603658,安图生物,35.42,202.39865283,13.92,-0.812097451694201,0.1130582249858653,下降,35.85099999999999,37.145833333333336,55
sz.301099,雅创电子,42.56,62.42095469,10.88,-2.093397745571651,1.5267175572519098,下降,42.8645,45.415000000000006,55
sz.002327,富安娜,6.71,56.24627567,13.12,-0.8862629246676458,0.9022556390977385,下降,6.719999999999999,7.067166666666666,55
sz.000400,许继电气,25.71,261.88778022,10.08,-1.267281105990777,0.0778513040093405,下降,26.1755,26.362333333333332,55
sz.301665,泰禾股份,28.24,127.08,11.05,-0.9122807017543915,0.14184397163120266,下降,28.309500000000003,29.402833333333334,55
sz.002734,利民股份,15.94,74.77982666,12.14,-0.623441396508726,2.2450288646568293,下降,15.9525,17.243333333333332,55
sh.600310,广西能源,3.81,55.84357851,14.1,-1.8041237113402022,1.0610079575596827,下降,3.8340000000000005,3.9116666666666666,55
sz.002458,益生股份,8.38,92.71740228,11.26,-0.4750593824227927,1.5757575757575852,下降,8.44,8.689166666666667,55
sh.600268,国电南自,10.48,106.46325753,10.5,-1.2252591894439115,1.158301158301168,下降,10.621500000000001,11.273833333333334,55
sz.300545,联得装备,30.69,56.91809629,13.63,-2.4785510009532814,0.3597122302158371,下降,30.814500000000002,31.042666666666673,55
sz.002155,湖南黄金,21.09,329.56316254,14.16,-0.7996237064910711,1.7366136034732245,下降,21.258999999999997,21.45466666666666,55
sz.300623,捷捷微电,27.17,226.07611399,11.33,-0.5854372484449198,4.500000000000007,下降,27.254999999999995,27.923833333333338,55
sh.603233,大参林,17.62,200.6649991,14.85,0.1136363636363612,2.441860465116289,下降,17.789000000000005,17.94583333333333,55
sh.688301,奕瑞科技,101.11,213.79622444,10.49,-2.205242286488056,3.7344824048425167,下降,102.10249999999999,105.243,55
sz.002478,常宝股份,8.47,76.29811811,11.76,-3.4207525655644124,11.889035667107004,震荡,8.4905,7.692166666666666,55
sz.300953,震裕科技,168.02,291.47728363,11.38,5.573358466855171,14.47843564761191,震荡,151.606,154.29,55
sh.600985,淮北矿业,11.11,299.22104257,11.95,-1.2444444444444496,-2.2867194371152135,下降,11.2965,12.394833333333334,50
sz.301035,润丰股份,68.01,190.95233942,12.69,2.8895612708018317,-4.076163610719323,下降,70.4585,72.36833333333334,50
sh.688757,胜科纳米,26.31,106.11125197,14.4,-1.7550410754294337,-2.3747680890538057,下降,26.505000000000003,27.273999999999997,50
sh.605128,上海沿浦,36.86,77.82572703,11.35,-0.8340059187516876,-2.923360547800894,下降,37.515499999999996,38.153000000000006,50
sh.600398,海澜之家,6.05,290.56760291,12.47,-1.94489465153971,-0.8196721311475381,下降,6.1499999999999995,6.235,50
sh.600161,天坛生物,16.34,323.10249428,14.81,-1.5069318866787222,-1.9796040791841738,下降,16.450499999999995,17.585666666666665,50
sh.601083,锦江航运,11.16,144.423792,13.18,-0.4460303300624506,-1.8469656992084353,下降,11.3565,11.679666666666664,50
sz.002508,老板电器,19.35,182.84568025,14.44,-0.769230769230762,-0.6163328197226372,下降,19.536,19.646499999999996,50
sz.002468,申通快递,13.42,205.43365068,11.19,-0.2971768202080306,-4.2796005706134075,下降,14.021000000000004,14.681999999999999,50
sh.601811,新华文轩,13.42,165.5814622,11.13,-0.0744601638123588,-1.97224251278305,下降,13.481500000000002,13.984333333333332,50
sh.601518,吉林高速,2.82,53.31359937,10.39,-1.052631578947377,-2.0833333333333353,下降,2.8400000000000003,2.9185000000000003,50
sz.002901,大博医疗,47.37,196.12103999,12.83,-1.9660596026490125,-1.0444955086693126,下降,48.6235,49.470499999999994,50
sh.600182,S佳通,15.17,51.578,13.93,-1.1082138200782263,-1.172638436482083,下降,15.346,15.5345,50
sz.300206,理邦仪器,12.79,74.13894195,12.4,-0.7757951900698326,-1.615384615384622,下降,12.862,13.194999999999999,50
sh.603939,益丰药房,21.72,263.33152003,14.67,-1.137915339098771,-3.552397868561282,下降,22.0285,23.377000000000006,50
sz.002959,小熊电器,42.23,66.42209022,10.37,-0.7287259050305649,-1.1932615816565397,下降,42.778000000000006,44.84916666666667,50
sh.603383,顶点软件,36.11,74.1623782,13.09,-0.46857772877618986,-2.246886843530044,下降,36.447,37.63050000000001,50
sz.001206,依依股份,29.71,54.93195036,11.76,-2.5262467191601035,-0.8344459279038717,下降,30.422000000000004,30.852666666666668,50
sh.600131,国网信通,16.14,193.4145041,10.42,0.37313432835822313,-0.4318322023442337,下降,16.152499999999996,17.095999999999997,50
sz.002150,通润装备,20.1,72.5346294,12.29,-3.365384615384612,-3.1791907514450872,下降,20.213500000000003,20.332333333333327,50
sz.300357,我武生物,28.35,148.436064,13.89,0.42507970244421184,-4.577583305284414,下降,29.028000000000002,31.057999999999993,50
sh.603072,天和磁材,40.69,107.535532,10.79,-2.422062350119916,-1.9990366088632114,下降,40.985500000000016,44.33433333333334,50
sh.603395,红四方,29.23,75.998,11.39,-1.0159160176092132,-0.3409478349812406,下降,29.527000000000005,32.22833333333333,50
sh.688336,三生国健,59.57,367.41929689,13.47,-0.517702070808287,-4.366672017980412,下降,60.41249999999999,63.4105,50
sh.600720,中交设计,7.22,165.66979979,13.11,-1.5006821282401135,-2.695417789757415,下降,7.348999999999999,7.529166666666669,50
sh.688252,天德钰,21.17,86.58981789,13.43,-1.0285179990649782,-1.4890646812470767,下降,21.422000000000004,22.761000000000006,50
sz.002941,新疆交建,15.85,115.66556076,11.02,-3.9975772259236937,-0.3144654088050359,下降,16.212000000000003,17.0145,50
sz.300882,万胜智能,18.8,53.80582334,13.28,-2.083333333333326,-0.21231422505307404,下降,18.964500000000005,20.043333333333333,50
sh.600368,五洲交通,3.92,63.09843123,10.64,-2.4875621890547177,-0.7594936708860822,下降,3.961,4.1185,50
sh.603391,力聚热能,65.47,59.5777,18.53,-2.6323616894705473,-11.646423751686905,震荡,67.7645,61.662000000000006,50
sz.000899,赣能股份,9.9,96.59209824,14.32,-2.3668639053254457,-0.10090817356205638,下降,10.033000000000001,10.261999999999999,50
sh.600323,瀚蓝环境,28.6,233.18928376,13.05,-0.6254343293954124,-3.2148900169204713,下降,29.070000000000004,29.151999999999997,50
sz.300482,万孚生物,19.75,92.44676222,10.88,0.6113092205807489,-2.517275419545911,下降,19.816000000000003,20.86333333333333,50
sz.300406,九强生物,13.07,76.63053768,13.64,-1.2093726379440677,-3.967670830271853,下降,13.279499999999999,13.361166666666668,50
sh.603322,超讯通信,38.36,60.45029495,27.28,-0.6732263076126308,-25.831399845320956,下降,41.416500000000006,46.500166666666665,50
sz.300127,银河磁体,30.33,98.01029099,10.29,-1.812884428617683,-1.5259740259740338,下降,30.487000000000005,32.169666666666664,50
sz.301658,首航新能,28.56,117.77319616,10.43,-2.724795640326978,-1.039501039501042,下降,29.401999999999994,30.632833333333334,50
sh.600546,山煤国际,10.09,200.02982453,14.12,-1.368523949169116,-1.4648437500000036,下降,10.2205,10.724333333333332,50
sz.000791,甘肃能源,6.45,209.22766336,13.15,-1.3761467889908234,-1.526717557251903,下降,6.5905000000000005,6.787333333333334,50
sh.688621,阳光诺和,62.15,69.608,19.74,-2.0025228634500203,-10.588404546108482,震荡,66.56300000000002,63.028666666666666,50
sh.688349,三一重能,25.28,310.03498555,13.83,0.6369426751592362,-1.9394879751745537,下降,25.825,27.039666666666665,50
sz.300685,艾德生物,20.46,80.10829506,14.37,-0.09765624999999792,-3.7176470588235255,下降,20.5995,21.94466666666667,50
sh.603213,镇洋发展,13.13,58.03079453,10.62,-1.4264264264264228,-2.379182156133818,下降,13.1625,13.669166666666664,50
sz.301291,明阳电气,41.61,129.90642,14.86,-3.029596830575617,-3.3000232396002827,下降,42.8165,45.19883333333334,50
sh.600085,同仁堂,32.26,442.43630652,11.49,-0.6161429451632866,-1.5262515262515264,下降,32.321000000000005,33.39383333333333,50
sh.603053,成都燃气,9.6,85.33344,10.76,-0.8264462809917362,-0.9287925696594413,下降,9.749500000000001,10.260000000000002,50
sh.603323,苏农银行,5.05,101.93634257,11.67,0.0,-1.3671875000000056,下降,5.1,5.200500000000002,50
sh.605009,豪悦护理,30.9,66.45538164,11.65,-0.929785187560124,-0.5471515931767033,下降,31.561,32.40083333333334,50
sh.600908,无锡银行,5.93,130.14462451,10.62,0.16891891891891533,-0.33613445378152035,下降,5.940500000000002,6.034833333333335,50
sz.002948,青岛银行,4.48,260.75189164,11.51,0.0,-2.819956616052058,下降,4.5470000000000015,4.834166666666667,50
sh.600529,山东药玻,19.93,132.25829272,12.09,-0.3500000000000014,-1.4342235410484627,下降,20.168,20.584833333333336,50
sh.603866,桃李面包,5.26,84.14522755,10.22,-0.18975332068310793,-0.18975332068310793,下降,5.311000000000001,5.460166666666666,50
sh.600248,陕建股份,3.53,132.0126556,12.73,-0.8426966292134901,-3.021978021978031,下降,3.5760000000000005,3.7315,50
sz.300039,上海凯宝,6.03,63.0738,10.79,-0.16556291390728123,-2.741935483870966,下降,6.096500000000001,6.234666666666666,50
sz.002773,康弘药业,29.97,276.11988991,14.53,0.40201005025124775,-2.536585365853662,下降,30.43500000000001,31.416666666666668,50
sz.002437,誉衡药业,3.07,68.52326347,12.89,-0.32467532467533217,-1.2861736334405156,下降,3.1035,3.2209999999999996,50
sh.601598,中国外运,6.06,434.72932436,10.05,-1.1419249592169702,-3.961965134706815,下降,6.1825,6.273499999999999,50
sz.300820,英杰电气,47.95,106.58335015,14.22,-1.2968299711815467,-0.6835128417564174,下降,48.43700000000001,52.12466666666666,50
sh.603099,长白山,45.15,122.96867079,13.4,0.5567928730512249,-3.7928830172597507,下降,46.086,48.986000000000004,50
sh.600763,通策医疗,40.21,179.85495395,12.8,-0.8384710234278577,-0.5195447798119763,下降,40.658,41.995333333333335,50
sz.002154,报 喜 鸟,3.85,56.18434857,11.38,-0.7731958762886548,-3.0226700251889196,下降,3.909,4.024166666666668,50
sh.688123,聚辰股份,125.58,198.75677706,14.02,-1.6062054375930401,-3.4222871645005024,下降,127.1875,139.7868333333333,50
sz.002807,江阴银行,4.57,112.48565046,11.55,-0.21834061135370714,-1.9313304721030013,下降,4.6325,4.7585,50
sh.600664,哈药股份,3.45,86.88859072,12.48,-1.1461318051575942,-3.631284916201114,下降,3.5315000000000003,3.6358333333333333,50
sz.301458,钧崴电子,32.09,85.57334403,11.67,-1.2919101814826042,-1.5946028825513523,下降,32.41550000000001,34.01199999999999,50
sh.600060,海信视像,24.28,316.84726327,11.91,1.08243130724397,-2.0572811617587656,下降,24.475,24.882333333333335,50
sz.000513,丽珠集团,34.46,311.55300818,14.43,-0.49090384060064013,-1.6271767056808457,下降,34.792500000000004,35.92116666666667,50
sz.000661,长春高新,92.55,377.54618309,12.43,-0.7293789552719154,-1.553026273800668,下降,93.98949999999999,102.43466666666667,50
sh.600256,广汇能源,4.92,314.48654583,10.54,-0.6060606060606111,-2.1868787276342014,下降,4.9825,5.141833333333335,50
sh.601128,常熟银行,7.04,233.48288726,14.15,-0.283286118980164,-0.8450704225352058,下降,7.089999999999999,7.123500000000002,50
sh.603312,西典新能,46.8,74.879766,13.91,-2.9045643153527085,-2.153460171440521,下降,47.702999999999996,49.88666666666666,50
sh.603848,好太太,18.27,73.51966956,10.62,-0.3816793893129786,-1.615508885298873,下降,18.518499999999996,19.776,50
sh.601065,江盐集团,8.3,53.35041456,10.89,-0.3601440576230415,-0.7177033492822814,下降,8.319500000000001,8.5035,50
sz.002880,卫光生物,25.5,57.834,11.99,-0.5847953216374214,-0.7782101167315147,下降,25.738,26.58983333333333,50
sh.601952,苏垦农发,9.12,125.6736,10.85,-0.6535947712418355,-1.084598698481577,下降,9.153500000000001,9.262833333333333,50
sh.603707,健友股份,9.03,145.8918377,13.47,-0.5506607929515497,-2.588996763754048,下降,9.184000000000001,9.693166666666666,50
sh.601199,江南水务,5.57,52.09121326,10.37,-0.8896797153024879,-0.8896797153024879,下降,5.624499999999999,5.748,50
sh.600521,华海药业,16.97,254.08356971,13.24,-1.5089959373186392,-3.9615166949632306,下降,17.256999999999998,17.997333333333337,50
sz.300595,欧普康视,14.69,131.51797217,12.69,-1.2768817204301162,-2.3920265780730974,下降,14.911999999999997,15.765166666666667,50
sz.301379,天山电子,25.85,51.24605952,11.15,-2.2314674735249613,-3.183520599250928,下降,26.327000000000005,27.724833333333333,50
sz.001279,强邦新材,34.24,54.784,12.52,0.0,-2.505694760820033,下降,34.359500000000004,36.41216666666666,50
sh.600987,航民股份,6.89,70.33442035,11.45,-0.8633093525179927,-1.8518518518518503,下降,6.992499999999998,7.134833333333332,50
sh.601799,星宇股份,123.37,352.44269922,14.72,-0.4518679899943535,-0.9155891093084897,下降,124.3395,124.95316666666665,50
sz.002102,能特科技,3.33,82.43837211,13.29,-1.479289940828397,-4.857142857142855,下降,3.3735,3.6235000000000004,50
sh.600642,申能股份,7.78,380.75937545,11.33,-1.5189873417721533,-4.889975550122243,下降,7.99,8.179833333333333,50
sh.688799,华纳药厂,47.7,62.63964,11.01,-0.4383218534752531,-0.7903494176372619,下降,48.230000000000004,49.074999999999996,50
sh.600789,鲁抗医药,9.04,94.48515593,10.43,-0.7683863885839768,-3.4188034188034218,下降,9.1675,9.769166666666669,50
sz.002210,飞马国际,3.6,95.80437986,11.2,-1.6393442622950833,-2.1739130434782625,下降,3.6734999999999993,3.9238333333333335,50
sz.002550,千红制药,7.86,100.59228,14.73,-0.6321112515802758,-1.749999999999996,下降,7.9385,8.476333333333335,50
sh.605277,新亚电子,22.0,71.27732678,10.91,-2.4822695035460938,-2.091677792612367,下降,22.477000000000004,22.768666666666665,50
sh.603056,德邦股份,13.67,139.40876354,10.66,-0.43699927166788416,-0.7982583454281527,下降,13.875499999999999,14.464833333333331,50
sz.002950,奥美医疗,10.92,69.15258244,11.18,-1.4440433212996402,-2.933333333333334,下降,11.193499999999998,11.255833333333332,50
sh.600511,国药股份,28.75,216.91961193,12.24,0.17421602787456694,-0.5878284923928137,下降,28.877500000000005,29.274333333333335,50
sz.002608,江苏国信,7.39,279.20009013,10.66,-1.8592297476759703,-4.89060489060489,下降,7.674499999999997,7.965833333333333,50
sh.601933,永辉超市,4.69,425.61923497,11.68,-10.836501901140673,-15.495495495495486,震荡,5.268000000000001,4.744666666666668,40
sz.002512,达华智能,6.23,69.30854017,13.47,-2.656249999999999,-13.95027624309392,震荡,6.279999999999999,5.662833333333335,40
sz.300181,佐力药业,16.16,113.34419334,18.55,-1.463414634146332,-12.411924119241188,下降,16.906000000000002,17.326,40
sz.002222,福晶科技,56.34,264.93885,14.36,-2.525951557093415,-10.471952963610356,震荡,59.514999999999986,51.00950000000001,40
sh.600734,实达集团,4.6,100.20194288,12.28,-5.349794238683141,-19.156414762741665,震荡,5.0169999999999995,4.621166666666668,40
sz.002752,昇兴股份,6.64,64.86738628,12.99,-16.26733921815889,-14.100905562742572,震荡,7.564999999999998,6.7875,40
sh.603008,喜临门,20.48,75.42629069,10.27,-11.30359462970983,-10.52861511577108,震荡,21.959000000000003,19.933500000000002,40
sz.301584,建发致新,29.22,123.10050233,16.71,-6.466069142125479,-10.257985257985268,下降,31.396000000000008,32.71216666666667,40
sz.300209,有棵树,5.45,50.61066887,15.32,-1.2681159420289747,-11.382113821138214,下降,5.708999999999999,5.8041666666666645,40
sh.605056,咸亨国际,16.5,67.6965696,13.63,-0.9009009009008924,-12.234042553191493,下降,17.5445,17.64583333333333,30
sz.300850,新强联,41.37,171.30730994,12.07,-4.567474048442915,-10.878931495045247,下降,43.7125,46.686666666666675,30
sz.002402,和而泰,39.12,361.74040429,12.14,-1.5105740181268918,-11.21198365864731,下降,39.775999999999996,46.48233333333333,30
sh.600846,同济科技,13.15,82.15613935,10.25,-1.9388516032811318,-20.109356014580804,下降,14.044999999999998,14.954333333333333,30
sh.605580,恒盛能源,22.56,63.168,14.97,-3.2175032175032174,-33.86103781882146,下降,28.890499999999996,34.661500000000004,30
sz.301448,开创电气,49.84,52.13264,10.81,-6.157032573903212,-19.01202469938251,下降,55.5635,58.598166666666664,30
